tweetid,user,content,date,lang,value
8.04161E+17,2509306220,"@gianmaradona jajaa no digas eso ,sos muy joven",Thu Dec 01 03:11:19 +0000 2016,es,NEU
8.05423E+17,7.64518E+17,Cuando termine de hacer skype con Irene quizá haga YouNow PD:Estoy nerviosa.,Sun Dec 04 14:47:30 +0000 2016,es,NEU
8.05477E+17,226625150,Toda la noche soñando con caballos que hermoso fue,Sun Dec 04 18:20:25 +0000 2016,es,P
8.05495E+17,1379496326,Los globos verdes se re pierden con el mosaico ese,Sun Dec 04 19:33:40 +0000 2016,es,N
8.05541E+17,1487267186,"@aldanaperezz Tengo ganas de salir a caminar, quiero verlas las extraño ajajjajajaja",Sun Dec 04 22:35:49 +0000 2016,es,P
8.05389E+17,333471291,@pepi_goncalvez @Camilo99fuegos Pepi! Me encantó la Sonora 99 Fuegos! Esperemos volver pronto. Un abrazo grande para ti y gracias !,Sun Dec 04 12:32:08 +0000 2016,es,P
8.0547E+17,7.1966E+17,@skyimpson me la olvide pero tengo la huella y no em deja usarla nose,Sun Dec 04 17:52:16 +0000 2016,es,N
8.04892E+17,248309801,@NachoDantaz Traicionado por la mujer que me dio la vida,Sat Dec 03 03:38:16 +0000 2016,es,N
8.04886E+17,722603144,"No necesitas demasiadas personas para ser feliz, tan sólo a las personas reales que te aprecian por lo que eres. #buenasnoches",Sat Dec 03 03:11:41 +0000 2016,es,P
8.05214E+17,3029171261,Yo queria ta cabron tambien,Sun Dec 04 00:56:29 +0000 2016,es,NEU
8.05249E+17,2509306220,"@GhetsisD Hay que disfrutarla al màximo mientras pueda ,despuès se hacen grandes y vuelan Doc",Sun Dec 04 03:14:06 +0000 2016,es,NEU
8.05258E+17,1650740077,quiero que mariano le de el regalo a joaquin,Sun Dec 04 03:52:06 +0000 2016,es,P
8.05161E+17,574620331,"@Flor_uy @igalvar71 nuevamente, pensamos distinto.Para mí son a la vez solidarias y se benefician. Van de la mano, no son contrarias",Sat Dec 03 21:25:06 +0000 2016,es,P
8.05242E+17,286893242,No para nunca de tatuar a Ghi y tengo tremendo sueño,Sun Dec 04 02:47:10 +0000 2016,es,N
8.05268E+17,2661560528,@happyviciconte Gracias Gil Tambien Te quieroo,Sun Dec 04 04:31:24 +0000 2016,es,P
8.05202E+17,7.64518E+17,"Esta es mi nueva cuenta ,si quieren seguir me vallan ... PD:No quiero personas enojadas o bloqueos ,gracias",Sun Dec 04 00:07:21 +0000 2016,es,NEU
8.05149E+17,28833624,"@Eeugenitaa @florbst emmm, feliz cumpleaños! (era eso?)",Sat Dec 03 20:37:25 +0000 2016,es,P
8.04907E+17,415932550,@DrYombi Arriba que entonces no todo está perdido. Lo que sea que buscás te va a salir vas a ver,Sat Dec 03 04:36:13 +0000 2016,es,P
8.0595E+17,722603144,"Vivimos en una sociedad donde mentir se volvió rutina, traicionar en monotonía y ser hipócrita es la ropa de hoy en día. #buendescanso",Tue Dec 06 01:42:07 +0000 2016,es,N
8.05957E+17,2214174992,@_melibarra es una frase digna de chiquititas 98. y es cierta,Tue Dec 06 02:06:33 +0000 2016,es,NEU
8.05938E+17,2782878216,"@elsharpo @Bambino627 creo lo mismo . Ojo igual respeto, incluso comparto algunos valores. Pero gracias a dios, SOY ATEO",Tue Dec 06 00:52:37 +0000 2016,es,NEU
8.05987E+17,7.07984E+17,"@cuervotinelli Que descanses Papá de mi corazón!!, siempre es lindo verte  ...",Tue Dec 06 04:07:50 +0000 2016,es,P
8.05927E+17,7.64518E+17,Han pasado 5 min y no hay nadie Estoy en vivio mi YouNow es Manuela Etchebarne,Tue Dec 06 00:10:31 +0000 2016,es,NONE
8.05949E+17,386562864,"En el prado con mi gente, esto necesito",Tue Dec 06 01:36:11 +0000 2016,es,P
8.05971E+17,2950315469,Todo lo bueno que pase en el año. Poco a poco se esta perdiendo... Ups and downs...,Tue Dec 06 03:02:50 +0000 2016,es,N
8.05995E+17,1922000047,A todos se les antojo que les hablara a wpp o snap hoy y tengo que recordarles que mi cel esta roto,Tue Dec 06 04:39:01 +0000 2016,es,N
8.03302E+17,722603144,Se está perdiendo la costumbre de valorar los pequeños detalles nunca los dejes de lado #Lunes,Mon Nov 28 18:17:54 +0000 2016,es,NEU
8.03393E+17,173278652,Me duelen horrible los pies,Tue Nov 29 00:20:48 +0000 2016,es,N
8.03395E+17,2560251685,"Agarro la cuadernola para estudiar y enseguida empiezo con sueño, me aburro, agarro el celular, todo me distrae en ese momento LITERAL.",Tue Nov 29 00:26:30 +0000 2016,es,N
8.02976E+17,342403055,feliz pq me tocó ventanilla y el asiento esta roto,Sun Nov 27 20:41:59 +0000 2016,es,N
8.0299E+17,440169133,pasando un tarde hermosa en mercedes mirando la ciudad desde lo mas alto,Sun Nov 27 21:40:14 +0000 2016,es,P
8.03307E+17,7.78639E+17,Votamos por #SiNoEsMuyTarde de #LucianoPereyra @RADIOPOPULARSL Fans Club Oficial Internacional @tuselegidas,Mon Nov 28 18:39:13 +0000 2016,es,NONE
8.03379E+17,2214174992,es re gracioso como encuentro ARMYS en todos lados. levanto una piedra y salen 10 armys,Mon Nov 28 23:22:24 +0000 2016,es,NEU
8.03412E+17,39796227,"@FS_OL_Qbnfangrl Hoollii!! Acá descansando, después de un día muuy largo lleno de trabajo",Tue Nov 29 01:36:48 +0000 2016,es,NEU
8.03596E+17,14052358,"@old_sound sigue siendo laico, no te preocupes",Tue Nov 29 13:47:09 +0000 2016,es,P
8.03611E+17,1650740077,@Flopi_Soberon lo mejor es ni aparecer por el tl señora,Tue Nov 29 14:45:11 +0000 2016,es,N
8.03683E+17,7.73433E+17,Prefiero Lamentarme Solo Lo Que Esta Pasando,Tue Nov 29 19:32:25 +0000 2016,es,N
8.0372E+17,3040621655,"Me puse re mal con lo del avion con jugadores de futbol chapecoense,pobres familias la vida es injusta QEPD y fuerza familias..",Tue Nov 29 22:00:58 +0000 2016,es,N
8.0373E+17,3040621655,Que día de tragedias la verdad..ahora el falso simulacro del bps que termino siendo real,Tue Nov 29 22:37:28 +0000 2016,es,N
8.03692E+17,303494224,Corte pienso y me imagino estar ahí y faaa que mierda locooo .. #FuerzaChapecoense,Tue Nov 29 20:06:01 +0000 2016,es,N
8.03761E+17,35709180,"@mister__lemon @Goberlik @derraeb Dicen que escribió ""cuando sea grande quiero ser como vos""",Wed Nov 30 00:41:55 +0000 2016,es,P
8.03741E+17,1351119674,Estoy muy sensible! Triste por lo de hoy! El futbol este de luto,Tue Nov 29 23:21:46 +0000 2016,es,N
8.0374E+17,905998764,"Lo ame a Carlos x ir fuerte, muy fuerte en moto.",Tue Nov 29 23:18:34 +0000 2016,es,P
8.03754E+17,1950925981,@mvdsister Que buena pinta!! Un buen vinito y estamos!,Wed Nov 30 00:15:10 +0000 2016,es,P
8.03696E+17,303494224,"Estoy en tremendo ruido firme , todavía no puedo creerlo !, #Chapecoense",Tue Nov 29 20:22:49 +0000 2016,es,N
8.02582E+17,2673439637,@matiasrivero21 Matíasss...empezó la tormentaaa!! Truenos y llovizna ...ayer sismo....QUIERO SALIR CORRIENNNDDDOOO!!,Sat Nov 26 18:36:49 +0000 2016,es,N
8.02598E+17,7.64518E+17,Les gustarían edits así? Tratare de aprender como se hacen y aprender mas técnicas de edición La queen de Sel …,Sat Nov 26 19:39:06 +0000 2016,es,P
8.029E+17,120540018,@yoparami @LuJVS existe una app para encontrar baños públicos pero es inútil,Sun Nov 27 15:41:47 +0000 2016,es,N
8.02889E+17,7.07984E+17,"@cuervotinelli Buen día Papá hermoso !! ;3, Que tengas un lindo Domingo",Sun Nov 27 14:58:32 +0000 2016,es,P
8.0275E+17,302902217,Les juro que estaba nublado y me puse protector pero no puedo dormir porque no puedo apoyar la cara en la almohada. Quiero ser negra,Sun Nov 27 05:44:04 +0000 2016,es,N
8.02555E+17,2781852293,Se me pego toda la comida JAJAJA lloro ah,Sat Nov 26 16:50:04 +0000 2016,es,N
8.02675E+17,722603144,"Si crees en tu propio éxito, lo obtendrás; confía en ti. buenas y lluviosas noches , #netflix , byeee",Sun Nov 27 00:45:12 +0000 2016,es,P
8.02774E+17,2250927546,Buena peli voy a mirar yo ante de ti,Sun Nov 27 07:21:52 +0000 2016,es,P
8.02772E+17,3040621655,El año que viene me tengo que volver a hacer el carnè de salud..pero esta vez un poquito diferente,Sun Nov 27 07:13:18 +0000 2016,es,NONE
8.02782E+17,294150042,Si todo fuera distinto seria mejor,Sun Nov 27 07:49:59 +0000 2016,es,N
8.02778E+17,3040621655,Yo amo ser mujer..pero en casos así digo xq mierda fui mujer loco..,Sun Nov 27 07:37:55 +0000 2016,es,NEU
8.03228E+17,2864027549,que contracturado tengo el cuello,Mon Nov 28 13:25:22 +0000 2016,es,N
8.03185E+17,3040621655,Buen día!!!..toda hecha mierda gripe maldita pero..bañito y a trabajar se a dicho..,Mon Nov 28 10:32:59 +0000 2016,es,NEU
8.03108E+17,334188958,no me puedo dormir odio que siempre me pase esto loco,Mon Nov 28 05:27:22 +0000 2016,es,N
8.03089E+17,120540018,"@sepuedevivir la amo, qué hay de cierto en que a las serpientes nos dan cascotazos todo el año? 2016 fue suficiente... Tierra here",Mon Nov 28 04:12:45 +0000 2016,es,NEU
8.03217E+17,1245933048,"@Nifunifa4 siempre hay algo para hacer, no sea vaga",Mon Nov 28 12:39:44 +0000 2016,es,N
8.03059E+17,60416371,@virginiagy8 lástima que no podemos decir lo mismo de la otra Ámsterdam,Mon Nov 28 02:13:25 +0000 2016,es,N
8.0307E+17,7.07984E+17,"@cuervotinelli ESTOY MUCHO MÁS FLACO ^_^, toy contento !!, cuánto medís vos Papá??,yo 1.87 descalzo",Mon Nov 28 02:55:02 +0000 2016,es,P
8.02592E+17,513756113,"Quien no llama a #Fidel como #Dictador. Quien justifica SU DICTADURA ¿luego habla de: Democracia, DDHH y libertades? Dan vergüenza ajena",Sat Nov 26 19:17:42 +0000 2016,es,N
8.02322E+17,15314090,@tbotmakers Que bueno que descubrieron mi bot Cuando quieran meter algo en @ProductHunt avísenme y los ayudo!,Sat Nov 26 01:24:10 +0000 2016,es,P
8.02618E+17,3136138599,@Laa_ceciper hola bonita como estas me gustaria conocerte saber de ti,Sat Nov 26 21:00:01 +0000 2016,es,P
8.02334E+17,1650740077,"@GiuliJs7 camara del orto esa, yo solo queria un icon",Sat Nov 26 02:12:06 +0000 2016,es,N
8.0239E+17,2435922505,"Qué ganas de joder Fidel, si ya teníamos el programa del martes todo armadito! cc: @Tedigolaotra",Sat Nov 26 05:55:30 +0000 2016,es,N
8.02351E+17,2509306220,"@lizytagliani hace dos minutos te vi ,a vos y tu bailarin hacer el aguadance Felicitaciones son lo mas ,segui asi",Sat Nov 26 03:20:02 +0000 2016,es,P
8.03048E+17,739561328,@grumimantis20 lo digo en serio me rompes el corazón,Mon Nov 28 01:27:32 +0000 2016,es,N
8.03046E+17,28833624,"@Pkba88 @losbidones recién veo toda la discusión, larguísima! (yo ya tengo novia! )",Mon Nov 28 01:22:57 +0000 2016,es,NEU
8.03005E+17,2362546250,Paro de transporte en Montevideo hasta las 22:00 horas por agresión a ómnibus por el clásico,Sun Nov 27 22:38:07 +0000 2016,es,NONE
8.02945E+17,7.64518E+17,"Literalmente estoy destruida ,perdón no hacer YouNow Es que realmente me siento súper mal.",Sun Nov 27 18:39:24 +0000 2016,es,N
8.02905E+17,620548611,Escucharle la voz antes de dormir. Lo mejor,Sun Nov 27 15:59:57 +0000 2016,es,P
8.03971E+17,7.92082E+17,Química de 6to aprobado con 6 una menos por suerte,Wed Nov 30 14:38:23 +0000 2016,es,P
8.0399E+17,86568244,"@sebacancinos Perfecto, muchas gracias por dar el aviso. Vamos a consultar con el equipo de tecnología. Saludos",Wed Nov 30 15:51:39 +0000 2016,es,P
8.03797E+17,7.55211E+17,Hasta quien sabe cuando no vuelvo a entrar ! -_- me re enoja,Wed Nov 30 03:05:27 +0000 2016,es,N
8.04123E+17,7179722,"@pablocardozo_uy bueno, no lo conozco, me emocionó si, y en todos lados está lleno de hijos de puta que a veces hablan bien",Thu Dec 01 00:38:43 +0000 2016,es,NEU
8.0401E+17,2169863425,@cedrezzz no tengo celular hace dias hablame md,Wed Nov 30 17:12:47 +0000 2016,es,NONE
8.04077E+17,414273276,@mateosere nooo me encanta Reality qué espectacular!!,Wed Nov 30 21:39:06 +0000 2016,es,P
8.04137E+17,4497190163,@RobleisIUTU hola compartí el video y grax por decir que eras hay me sino orgulloso de que admitas tu contento salúdame en el otro,Thu Dec 01 01:36:20 +0000 2016,es,P
7.99983E+17,7.64518E+17,Num y te tiro una indirecta con tu user ME ABURRO,Sat Nov 19 14:28:13 +0000 2016,es,N
7.99979E+17,3040621655,Uff..no..no estoy feliz..teléfono de mierda que me despertó de mi sueño hermoso..,Sat Nov 19 14:15:01 +0000 2016,es,N
7.99989E+17,7.64518E+17,Te desearía lo mejor pero ya lo tuviste,Sat Nov 19 14:53:00 +0000 2016,es,NEU
7.99831E+17,1884923912,Nada más triste que te dejen plantada con el porro armado,Sat Nov 19 04:27:40 +0000 2016,es,N
7.99767E+17,1692783181,Todo mi inicio es hablando de Animales Fantásticos,Sat Nov 19 00:13:09 +0000 2016,es,NONE
7.99975E+17,7.92082E+17,"Quiero empezar el curso ya, Dios estoy emocionada",Sat Nov 19 13:58:26 +0000 2016,es,P
7.99801E+17,1634205480,caro no quiere mas a su amiga,Sat Nov 19 02:26:17 +0000 2016,es,N
7.99771E+17,1656864193,"@GhostHunter342 @Batalla_Epica Kratos igual, recuerda que ahora está en la mitologia nordica",Sat Nov 19 00:27:27 +0000 2016,es,NONE
7.99911E+17,3040621655,Siento que algo malo va a pasar o paso..ahí que instinto de mierda..que se apague que quiero intentar dormir,Sat Nov 19 09:42:01 +0000 2016,es,N
7.97692E+17,2238434785,@barossi_luzmila cosas de la vida me decis soy la mas fracasada del mundo osea no le cuesta anda un hola que importa que sea famoso,Sun Nov 13 06:44:23 +0000 2016,es,N
7.97666E+17,2509306220,"Hoy la luna esta hermosa ,plena",Sun Nov 13 05:01:20 +0000 2016,es,P
8.01207E+17,60416371,"@julirod14 Lástima que ya terminamos las clases, quedó pendiente el Mannequin Challenge ...",Tue Nov 22 23:35:13 +0000 2016,es,N
8.01211E+17,1083165133,"@andreacarcamo7 solo vi hasta los primeros caps de esa temporada y me re decepcionó, tan buena que era la serie y la aburrieron",Tue Nov 22 23:47:28 +0000 2016,es,N
8.01259E+17,2509306220,@capPu1550 @alitamontevideo @klarita56 pero es uno de los preferidos,Wed Nov 23 03:01:03 +0000 2016,es,P
8.01249E+17,2595343560,@mariapiasilva12 pasaste con 11 be happy jajaj felicitaciones te amo,Wed Nov 23 02:19:30 +0000 2016,es,P
8.01248E+17,3040621655,Leo me consigue novios jajajaa bastaaaa quieroooo estar sola!,Wed Nov 23 02:16:20 +0000 2016,es,N
8.00946E+17,560031593,@Jime_Rodriguez6 estudie con quien estudie es estudiar igual,Tue Nov 22 06:18:18 +0000 2016,es,NEU
8.01274E+17,7.07984E+17,"@cuervotinelli Que descanses !!, Tqm ..., re lindo el programa de hoy @elchatoprada @hoppefede  !!",Wed Nov 23 04:01:06 +0000 2016,es,P
8.00276E+17,7.77309E+17,@BrunaSosa7 Te Extrañoo y muchooo vuelveeee yaaa,Sun Nov 20 09:55:49 +0000 2016,es,N
8.06644E+17,722603144,Un abrazo es un poema escrito en piel..,Wed Dec 07 23:39:37 +0000 2016,es,P
8.06325E+17,7.07984E+17,@ciudad_com @MarceloPolino @pampitaoficial @AngeldebritoOk @valientesoledad Todos intoxicados por envenenamiento jajjajajja !!!!!!,Wed Dec 07 02:29:53 +0000 2016,es,N
8.06582E+17,8.05903E+17,PeroFuiste mi primera mascota.....Te di tu primer baño y te cuide Pero son cosas de la vida pero ahora tengo a M…,Wed Dec 07 19:32:09 +0000 2016,es,NEU
8.06626E+17,1650740077,ay no hablen que el año que viene termino la secundaria,Wed Dec 07 22:28:04 +0000 2016,es,NEU
8.06293E+17,293627746,El ingenio yorugua... Me divierto mucho.,Wed Dec 07 00:21:50 +0000 2016,es,P
8.06313E+17,3793617496,"@KarenTabarez No, yo no soy importante",Wed Dec 07 01:43:25 +0000 2016,es,N
8.07381E+17,7.64518E+17,Me hace muy feliz ayudar Y mas si son Caelikers de uruguay porque hay dos que yo conozca @CaeliUru y yo,Sat Dec 10 00:26:07 +0000 2016,es,P
8.07376E+17,3400614179,"@SilvioCABJ12 Vamos! a más viejitas mejor, pero no se por quién apostas?!",Sat Dec 10 00:05:39 +0000 2016,es,P
8.08031E+17,2218045122,@LiaTitoo Graciaas!! Vos también te lo merecías Fue re lindo tener una compañera como vos,Sun Dec 11 19:29:54 +0000 2016,es,P
8.08076E+17,2593655365,"Puedo estar rq, q me tira dos tw y me re puede d nuevo",Sun Dec 11 22:27:49 +0000 2016,es,NEU
8.08082E+17,7179722,Era más fácil ir hasta el cuartito de utileria y traer una red nueva,Sun Dec 11 22:53:04 +0000 2016,es,N
8.08042E+17,462498602,@davusito no hay tal pussy chaval ajajajajajja pero chingao seas si estabas con tus amigos,Sun Dec 11 20:14:11 +0000 2016,es,NEU
8.08021E+17,2435922505,@fernando_amado Estoy ofendido de que ni @Chasquetti ni @Constanza_FA hayan querido reclutarme. No logré llegar a estándares soviéticos,Sun Dec 11 18:48:35 +0000 2016,es,N
8.08023E+17,915877032,ay loco que mierda justo el que pensé que era buena gente..,Sun Dec 11 18:58:08 +0000 2016,es,N
8.07419E+17,3045712281,@dalasito2003 pero estaba en youtube igual twitch se me tranca todo,Sat Dec 10 02:58:25 +0000 2016,es,N
8.07577E+17,269894633,"Nose no cuantas veces me caí este año, pero me caí literal! Bueno, metafóricamente también",Sat Dec 10 13:25:13 +0000 2016,es,N
8.07651E+17,1950925981,Gobierno venezolano usando a #Chávez más que Disney a Pluto o a Goofy #ElFaltante #CerrayVamos #Maduro #Villegas…,Sat Dec 10 18:18:07 +0000 2016,es,N
8.07609E+17,1950925981,"@LicenciadaCata Lost in Translation Le buscaron un título más ""marketinero"" Slds y buen fin de semana!!",Sat Dec 10 15:31:03 +0000 2016,es,NEU
8.07646E+17,6213902,@andresantoniuk @LaPasiva lindo loop-hole para forzar efectivo sin ser sancionados Hats off.,Sat Dec 10 17:58:23 +0000 2016,es,NEU
8.07581E+17,8.05903E+17,"Holaaaaa chicos, volvi como estan¿ yo bien aca en mi querido hogar ABURRIDA y ustedes que hacen¿,cuenten chiquilines jaja",Sat Dec 10 13:40:45 +0000 2016,es,NEU
8.07471E+17,7.07984E+17,"@candetinelli TE AMO BOLUDA!!, y lo sabes... Bien metida !!, me haces reír ...",Sat Dec 10 06:23:45 +0000 2016,es,P
8.07551E+17,2829146945,Quiero una Skin de un traje de una vaca pero no encuentro lloro,Sat Dec 10 11:41:38 +0000 2016,es,N
8.06701E+17,92400093,"Mañanaaaa es festivo en Colombia, que envidia",Thu Dec 08 03:26:22 +0000 2016,es,NEU
8.06724E+17,491009548,@ias25viki les tengo alergia (?) ah hacia problema por todo,Thu Dec 08 04:54:35 +0000 2016,es,N
8.06672E+17,6213902,@sanper11 Hoy envié esa misma pregunta por WhatsApp a @NoToquenNada para @borisgolu10 pero no se la preguntaron no se mira el retrovisor,Thu Dec 08 01:27:53 +0000 2016,es,N
8.06686E+17,3517829961,"Paaah, extrañaba tanto a Ezee... Estaba re perdido.",Thu Dec 08 02:25:31 +0000 2016,es,P
8.06667E+17,15374105,"Espero que @Uber_UY no me pida que la borre y la agregue de nuevo, son demasiados números para escribirlos de nuevo",Thu Dec 08 01:07:59 +0000 2016,es,N
8.06665E+17,2473180824,"@amorins8 jajaja, un poco necrófilo pero bue...",Thu Dec 08 01:00:52 +0000 2016,es,N
8.06673E+17,160712396,Yo le compro una milanga al que me acompañe jaja no quiero ir solo hoy.,Thu Dec 08 01:31:59 +0000 2016,es,NEU
8.06514E+17,2161967376,nadie quiere ir al prado,Wed Dec 07 15:01:12 +0000 2016,es,N
8.06468E+17,86568244,"@msfernandezrial Hola Sol, ¡Disculpas! ¿Recibiste el pedido? Siempre que tengas dudas está disponible nuestro chat online",Wed Dec 07 11:59:58 +0000 2016,es,P
8.07245E+17,28833624,"@Yannisame jajaja, le gusta el vino tinto! hace años me respaldó un proyecto y a modo de agradecimiento le mandé un vino uruguayo",Fri Dec 09 15:24:39 +0000 2016,es,P
8.07179E+17,7.55249E+17,"Ya perdimos al tío y ahora la abuela en estado grave ,preciosas fiestas voy a pasar.",Fri Dec 09 11:04:09 +0000 2016,es,N
8.07099E+17,7.07984E+17,"@lamascarada @cuervotinelli tal cuál :/, No seas malo Papá...",Fri Dec 09 05:44:49 +0000 2016,es,N
8.07072E+17,457144938,Se fue Charlotte no miro mas ese programa era por la única que miraba showmatch,Fri Dec 09 03:59:43 +0000 2016,es,N
8.07032E+17,2509306220,@AliciaVery no conozco nada pero se que es un lugar màgico,Fri Dec 09 01:21:06 +0000 2016,es,P
8.07049E+17,2661560528,@Ximena_Miami @ximenaduque Se Nota que la queres Mucho al igual q yo,Fri Dec 09 02:26:38 +0000 2016,es,P
8.07078E+17,462498602,"no puedo creer, el año pasado estaba re adelgazando de tanto bailar y este año perdí la costumbre y estoy más gordo",Fri Dec 09 04:23:47 +0000 2016,es,N
8.07078E+17,77212546,Hoy es la primera vez en mi vida que trabajo más de 12 horas sin _tener que_ qué copado estar tan copado!,Fri Dec 09 04:21:33 +0000 2016,es,P
8.08166E+17,636536715,@robert1891_ nada q vuelve el clasico muy pronto noseq wevitar ruidos molestos pero no dijeron mas nada,Mon Dec 12 04:25:28 +0000 2016,es,N
8.08101E+17,121510434,@alededecanocom yo estuve... Epocas duras,Mon Dec 12 00:07:59 +0000 2016,es,N
8.08101E+17,143906494,"@Camula7 Ese es el uno dos ideal, pero Rosita la embarra y la queda Olivia y el l bobeta obvio.",Mon Dec 12 00:06:54 +0000 2016,es,NEU
8.08196E+17,7.60621E+17,"Digan lo que quieran pero Rápidos y Furiosos nunca ser lo mismo sin ""Paul Walker"" no hay remplazo por el",Mon Dec 12 06:26:19 +0000 2016,es,N
8.08272E+17,2743183520,"Mi ultima semana de trabajo,que triste todo amigo,paso volando el año no creo",Mon Dec 12 11:27:47 +0000 2016,es,N
8.08084E+17,1884923912,Necesito masajes estoy toda contracturada,Sun Dec 11 23:01:29 +0000 2016,es,N
8.08291E+17,2435922505,@FlorAlonso79 La capacidad de los europeos de hacerme sentir un viejo a mis nóveles 26 añitos; no garroneaba un descuento ni equivocado,Mon Dec 12 12:41:56 +0000 2016,es,N
8.07919E+17,316846063,"@underpoch @10_nov @nuligesta @LuJVS La rubia es una vieja teñida, farandulera pero tiene la tarasca",Sun Dec 11 12:03:02 +0000 2016,es,NEU
8.07931E+17,28833624,Feliz cumpleaños botija! @latiajulia_ bienvenida a los 30's!,Sun Dec 11 12:54:08 +0000 2016,es,P
8.08458E+17,293627746,@DeLaFigurita Estamos rodeados de belleza. Sólo hay que saber mirar.,Mon Dec 12 23:45:52 +0000 2016,es,P
8.08443E+17,293627746,El flaco Agazzi me tiene bloqueada! Qué diablos? Tiene que ser un error... No me elico...,Mon Dec 12 22:47:06 +0000 2016,es,N
8.08339E+17,8.01785E+17,"Quisiera cumplir mi unico sueño de ser cantante, todos los dias intento escribir una cancion pero soy de pocos recursos y no me pongo mal",Mon Dec 12 15:51:33 +0000 2016,es,NEU
8.07698E+17,3400614179,"*Bueno, aflojando con el protector solar, voy a jugar al volley #Camiseta",Sat Dec 10 21:27:19 +0000 2016,es,NEU
8.07757E+17,722603144,Los mejores momentos no tienen foto. #sabado,Sun Dec 11 01:20:47 +0000 2016,es,P
8.07788E+17,293627746,@nellylomar @dbarindelli1 para tener pensamientos propios te veo repetir como lorito la versión q los pptt quieren para volver a robarnos,Sun Dec 11 03:24:52 +0000 2016,es,N
8.07748E+17,848241894,algun alma noble que me quiera ayudar con fisica de tercero,Sun Dec 11 00:46:54 +0000 2016,es,NEU
8.06398E+17,338065728,@SRP1410 no ves que estoy triste y solo piensas en eso,Wed Dec 07 07:19:35 +0000 2016,es,N
8.03425E+17,130021951,Un abrazo a tu viejo y decile que en 2017 esta la esperanza de ver a Alonso pelear adelante @ValenSellanes,Tue Nov 29 02:26:15 +0000 2016,es,P
8.03499E+17,35709180,@conradoh47 Es que uno busca en internet fotos del funeral de un longevo dictador y le salen las de cualquier otro,Tue Nov 29 07:19:39 +0000 2016,es,N
8.03599E+17,39796227,"@DivergentofCari Hola, cómo estas?.. El segundo trailer se espera para diciembre... Al parecer falta poquito.",Tue Nov 29 13:56:33 +0000 2016,es,NONE
8.0252E+17,2781852293,Gracias todos los que me dejaron un mensaje diciéndome suerte,Sat Nov 26 14:32:41 +0000 2016,es,P
7.96389E+17,7.64518E+17,"@CaELiKe deseo que estés bien ,porque yo estoy destruida",Wed Nov 09 16:26:33 +0000 2016,es,NEU
7.96538E+17,7.57281E+17,NUEVE MESES LNDF Mi sueño? Que Fabricio me vomite toda algún día!,Thu Nov 10 02:19:22 +0000 2016,es,NEU
7.96549E+17,7.55211E+17,Meeee encanta saber que mañana tengo toda la mañana la casa sola Jee,Thu Nov 10 03:02:58 +0000 2016,es,P
7.96853E+17,1078054056,Está la gente viajada y la gente que jura viajada alejense de los segundos,Thu Nov 10 23:11:31 +0000 2016,es,N
7.96859E+17,7.64518E+17,@selodedicoaella Cele me ayudarías dando RT a mi twit fijado ? Por favor es muy importante Yo ya te ayude,Thu Nov 10 23:35:44 +0000 2016,es,NEU
7.9686E+17,7.55211E+17,Que situación espantosa la que acabo de pasar,Thu Nov 10 23:40:43 +0000 2016,es,N
7.96879E+17,7.64518E+17,Pero mis padres y familia no Te quiero bonita y gracias,Fri Nov 11 00:55:19 +0000 2016,es,NEU
7.96878E+17,237116452,@hnadelmedio suspendido Palitt...esto no puede ser!,Fri Nov 11 00:51:32 +0000 2016,es,N
7.96878E+17,237116452,@gordo_lado me acaban de recordar que está suspendido...,Fri Nov 11 00:51:08 +0000 2016,es,NONE
7.96808E+17,7.55249E+17,Mi hermana me dice que soy adoptda,Thu Nov 10 20:14:49 +0000 2016,es,NONE
7.97181E+17,7.64518E+17,"Aveces twitter o insta bajan la calidad y se ven feos ,los edits",Fri Nov 11 20:57:25 +0000 2016,es,N
7.97232E+17,528003614,@MateoFernandezE Esperare ese momento desde el Primer capitulo dije qué mateo es el indicado para la anita,Sat Nov 12 00:17:05 +0000 2016,es,P
7.97142E+17,513756113,@Agronegocios_Uy paisajes lunares o marcianos rumbo a #Flores #Trinidad desde #Soriano por la #Ruta14. No se de que nos quejamos,Fri Nov 11 18:19:18 +0000 2016,es,NEU
7.97218E+17,7.64518E+17,Quien quiere Lima y quien Limón ? Si le das RT a los tres días te llega un limón o lima!,Fri Nov 11 23:21:34 +0000 2016,es,NONE
7.97089E+17,1100455837,Feo que se sienta mal y no poder ir a visitarla,Fri Nov 11 14:48:34 +0000 2016,es,N
7.96989E+17,4561170015,Bueno a comer algo y a dormir,Fri Nov 11 08:14:29 +0000 2016,es,NONE
7.96897E+17,3321678383,Feo mismo es dejar de hablar con aquella persona q pasabas día y noche hablando,Fri Nov 11 02:05:46 +0000 2016,es,N
7.96061E+17,153941877,No agarro unas pairas hace mas de una semana mi melodica mucho menos,Tue Nov 08 18:44:49 +0000 2016,es,N
7.96356E+17,1621834898,@ezies19 gracias a ti por tenerme como ejemplo a seguir  sos muy dulce,Wed Nov 09 14:17:57 +0000 2016,es,P
7.96195E+17,198035100,Lo gracioso es que esto es real,Wed Nov 09 03:38:57 +0000 2016,es,NEU
7.95832E+17,84858937,@EcoFeminita gracias! Estoy encantada con la web. A ver si coordinamos una nota.,Tue Nov 08 03:35:52 +0000 2016,es,P
7.95865E+17,2229278467,me tengo que sacar un diente y no quiero,Tue Nov 08 05:48:05 +0000 2016,es,N
